Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
1997,"SEA",162,1911,6385,264,925,890,89,0.098042286,0.173844949,0.204132526,0.305432501,0.280370502,0.354843799,0.484503028,0.363285562929504,,116.29415204158562,1.0152948621253017,133.55409247436336,-10.913917614147067,33.99586312910155
2007,"NYY",162,2366,6528,201,968,929,123,0.097579656,0.151807598,0.173692496,0.317754968,0.28966241,0.365556583,0.463354906,0.36130838406909754,,119.16720925767471,11.935341336764395,168.42857438283738,-47.226812336593866,33.86131468771253
2024,"ARI",162,2436,6284,211,886,845,119,0.090547422,0.201304901,0.177109743,0.30179961,0.262948207,0.337285691,0.44005795,0.3365652027867907,,114.5101097089799,12.507184043060988,121.52843200450265,-3.3109016045928,33.82149551049437
2024,"LAD",162,2403,6255,233,842,815,136,0.096243005,0.213589128,0.188699747,0.297202797,0.257696486,0.334829299,0.446396233,0.33707411224673806,,118.36014530894441,10.738522194558755,148.0063433555304,-29.495461160317063,33.75205392001154
2011,"TEX",162,2186,6261,210,855,807,143,0.075866475,0.148538572,0.177416505,0.304071803,0.282558755,0.339601414,0.45997526,0.34736952366265533,,111.93988834564962,20.626719136256725,107.39542096961695,5.12677238881588,33.68561199824226
2024,"NYY",162,2304,6245,237,815,782,88,0.107606084,0.212329863,0.180550459,0.28270791,0.248073394,0.332851637,0.428623853,0.3306241205952622,,116.63600696578001,-16.91677897048794,101.95729413030627,15.760001323651522,33.65796917406467
2012,"NYY",162,2367,6231,245,804,774,93,0.090675653,0.18873375,0.188450398,0.293111753,0.264663287,0.336935483,0.453113685,0.3415225519510196,,113.0764302120684,2.3243409395217896,97.24892320345562,13.685873673297465,33.62508637118675
2004,"STL",162,2381,6297,214,855,817,111,0.087025567,0.172304271,0.181638164,0.307443365,0.277947794,0.344312339,0.459585958,0.3437230170353667,,106.63832634539894,18.862334716599435,72.11932411551135,60.660238278564066,33.59627607646617
2022,"TOR",162,2445,6158,200,775,756,67,0.081195193,0.20168886,0.16759676,0.304872165,0.263546354,0.328666775,0.431143114,0.3313472821020185,,117.92815172644045,-3.142952864523977,121.09164161753648,3.058452514000237,33.48467983454099
2008,"STL",162,2396,6370,174,779,744,73,0.090580847,0.154631083,0.152058197,0.312099093,0.281227821,0.349896809,0.433286018,0.3419573922008945,,107.13110749858402,-10.047330056782812,46.401969561726816,84.8587172999978,33.47011773935538
2012,"LAA",162,2267,6121,187,767,732,134,0.073354027,0.181833033,0.158598266,0.311199438,0.274205202,0.331631812,0.432803468,0.33130768294526913,,113.49148355862737,13.51162627292797,109.77031344471641,2.521684001199901,33.37887225515873
2021,"SFG",162,2597,6196,241,804,768,66,0.097159457,0.235797288,0.191138777,0.295250659,0.248993042,0.329002923,0.440131819,0.3294959891530821,,108.19583703513891,-8.96927670747391,55.512457409718195,65.51919289771467,32.98001693490455
2018,"HOU",162,2348,6146,205,797,763,71,0.09192971,0.19476082,0.170364937,0.28930664,0.254905556,0.329196603,0.425270493,0.3265826866628692,,109.78415102705306,0.8301447579760861,72.45033834005376,35.500724440440536,32.69470783264316
1993,"NYY",162,1724,6359,178,821,793,39,0.098914923,0.143104261,0.156010686,0.303692374,0.279252003,0.353479564,0.435262689,0.34964377269835845,,113.64434474090483,-5.20834327978082,101.57917148798383,22.77165872231126,32.693439651740505
2008,"BOS",162,2293,6402,173,845,807,120,0.100905966,0.166822867,0.167619729,0.315146026,0.279664045,0.357860056,0.447283774,0.3514842426352821,,109.85220868732263,-4.654252394801006,72.21917773749018,33.82348405383527,32.62873460802931
2018,"BOS",162,2345,6302,208,876,829,125,0.090288797,0.198825769,0.185132491,0.309026128,0.268362084,0.338840349,0.453494575,0.3395622403396477,,110.53103533699243,0.12507486226968467,79.31040555852857,22.33249494805932,32.59315921361813
2003,"BOS",162,2313,6530,238,961,932,88,0.094946401,0.144410413,0.201941411,0.307179707,0.288958224,0.359667998,0.490899635,0.3635531914058446,,120.0955497716067,3.5445493722800165,167.2248057732436,-61.54448319552466,32.577305332114165
2014,"LAD",162,2364,6231,134,718,686,138,0.083293211,0.199967902,0.14028777,0.317783566,0.265467625,0.332524664,0.405755395,0.32668205241778797,,111.73632452907864,-0.40471138432621956,81.41382855204246,24.307657474483676,32.29555656219152
2023,"LAD",162,2421,6333,249,906,877,105,0.101689562,0.214590241,0.197320782,0.294353826,0.257422157,0.34024043,0.454742939,0.3411892221554766,,116.03215342802632,0.3288255459628999,126.09540365753458,-17.500408738385886,32.28547971888218
2008,"PHI",162,2396,6273,214,799,762,136,0.093416228,0.178064721,0.182428753,0.282835467,0.255400254,0.332150919,0.437829007,0.3340706414028997,,97.66696885903625,23.562216599239036,4.659270908971486,116.95327552501112,32.197963243005304
2002,"SEA",162,2251,6362,152,814,771,137,0.09886828,0.157654825,0.144191058,0.307400802,0.274914706,0.349786426,0.419105764,0.33537761591592713,,109.55332334951936,12.90685938851675,87.62083266192465,16.75925779249519,32.03596373772108
2019,"MIN",162,2320,6392,307,939,906,28,0.082133917,0.208698372,0.224180041,0.300096805,0.269888346,0.337513716,0.494068387,0.34687732080874784,,116.39827427080644,-10.248100991244428,123.48621574309223,-26.322326064109802,31.90094236475907
1997,"ATL",162,2208,6315,174,791,755,108,0.094536817,0.183689627,0.156295224,0.309938765,0.269536903,0.343393803,0.425832127,0.3379363551311783,,101.30383011346703,-2.938654293626314,7.398963373699052,114.32908277213573,31.822606979575312
2023,"TBR",162,2353,6164,230,860,827,160,0.08338741,0.230369889,0.185084377,0.308284175,0.259843948,0.331438778,0.444928325,0.33521079691497896,,117.10434999254566,6.739275288417048,133.06790428576107,-25.702032597735524,31.82039849783176
2009,"PHI",162,2285,6338,224,820,788,119,0.092931524,0.182234143,0.188956616,0.286286522,0.257977769,0.334076078,0.446934385,0.3389204215399343,,102.95832170365574,20.025463592261076,42.45362656544654,75.94233999028802,31.728617615076814
1990,"PIT",162,2217,6161,138,733,693,137,0.094465184,0.14835254,0.145879733,0.285552021,0.258908685,0.330198019,0.404788418,0.32750411082141156,,103.98224493814634,4.558960995054804,32.91063018985375,55.79745438811369,31.703364939582727
2010,"NYY",162,2313,6379,201,859,823,103,0.103778021,0.178084339,0.169211425,0.300421151,0.266750493,0.349826662,0.435961918,0.34614328616394674,,111.93497172762835,12.080615205690265,101.49251456876524,-19.776036858558655,31.51097321718585
2022,"STL",162,2355,6165,197,772,739,95,0.087104622,0.198864557,0.16794032,0.288732394,0.252183406,0.325267944,0.420123726,0.3259408037042315,,111.60946249586341,3.514206494728569,86.65670914585175,0.520289244945161,31.421367366365228
1997,"CLE",161,1917,6304,220,868,810,118,0.097874365,0.151491116,0.180885529,0.309029345,0.28599712,0.358363955,0.466882649,0.359991357362922,,113.45107304557926,-1.3565520332485903,106.50332018057637,-8.058632530272007,31.3493081547173
2014,"PIT",162,2362,6224,156,682,659,104,0.083547557,0.199871465,0.145050578,0.306880843,0.259393063,0.329713081,0.404443641,0.324547555221562,,108.30079314269445,3.82073298166506,61.572704632118835,35.691244838846615,31.344609874939234
2000,"ANA",162,1839,6373,236,864,837,93,0.095402479,0.160677859,0.192786069,0.303332577,0.279673063,0.352355358,0.472459132,0.35581702007223576,,106.3250566591277,-4.528473066398874,49.934094173901705,52.67293797433376,31.261209562361408
1998,"SFG",163,2304,6484,161,845,800,102,0.104565083,0.160394818,0.146943852,0.3078125,0.27363184,0.353271903,0.420575692,0.3404821403289404,,107.77704271801557,-1.4449263864080422,62.157526147833075,52.67973749153316,31.225656548481357
2000,"STL",162,2196,6369,235,887,841,87,0.1059821,0.196734181,0.185104053,0.308186989,0.270354143,0.356120826,0.455458196,0.3533870020632129,,104.78565364682814,-5.228721925988793,36.00353208459508,82.06811820343137,31.212759168732575
2022,"NYM",162,2340,6176,171,772,735,62,0.08257772,0.197053108,0.152851157,0.301809408,0.259063581,0.332087733,0.411914738,0.32574238287099616,,113.47494939755123,-8.180905633606017,88.41247038791289,-4.082076461054385,31.162216463565706
1998,"BOS",162,2043,6302,205,876,827,72,0.085845763,0.166455093,0.182645957,0.309843146,0.279950008,0.347860791,0.462595965,0.352260750576146,,107.0798204244585,-2.669264261465287,54.79924754262106,44.15226835757494,31.134264939193468
2003,"SEA",162,2180,6281,139,795,759,108,0.093297245,0.157459003,0.139003776,0.305871846,0.271354073,0.343900096,0.410357849,0.3306257202021936,,104.35714362520692,2.3732783584855497,36.45012806903549,62.56412377837114,31.075554359686524
2001,"STL",162,2300,6177,199,814,768,91,0.085640278,0.176299174,0.171559633,0.301519468,0.269541284,0.338529701,0.441100917,0.33492734653950135,,101.10532905424542,2.670038098411169,11.157029296223724,102.98771348036826,31.07548956165386
1997,"HOU",162,2164,6363,133,777,720,171,0.099481376,0.170517051,0.144129408,0.298362923,0.259360232,0.34351145,0.40348964,0.33006390027731775,,100.27535204029986,2.763459517096635,4.662995269197126,107.79130328539759,31.047995643706628
1991,"PIT",162,2219,6269,126,768,725,124,0.098899345,0.143723081,0.135254175,0.291221033,0.262984033,0.338411669,0.398238208,0.3296884454362285,,108.99234727032807,6.426158299334929,70.06535556629925,23.09981575817801,31.026031513324313
2001,"SFG",162,2231,6408,235,799,775,57,0.097534332,0.170099875,0.194048468,0.289794978,0.266037063,0.341901908,0.460085531,0.3413563834634767,,108.07518180148985,-7.156766967964359,60.210224372545966,46.26299146749079,30.930020445912234
2005,"CLE",162,2166,6255,207,790,760,62,0.080415667,0.174740207,0.181494028,0.301674696,0.271349616,0.334459459,0.452843644,0.33972486966870546,,109.63487191276519,3.5871592611074448,76.4395112193616,20.169242810457945,30.869246739782305
2016,"BOS",162,2284,6320,208,878,836,83,0.088291139,0.183544303,0.179365079,0.320128972,0.281834215,0.348439233,0.461199294,0.3464988331629893,,113.1168564814419,1.5902565226424485,100.85011540330349,-13.329605217673816,30.8306053952551
2010,"TBR",162,2361,6270,160,802,769,172,0.107177033,0.206060606,0.156094871,0.292532146,0.246920389,0.332851405,0.40301526,0.3259692970449834,,105.5757553947476,37.614711369387805,78.54099837162528,0.3865925818681717,30.828115849506172
1999,"CIN",163,2274,6378,209,865,820,164,0.089212919,0.176387582,0.179292035,0.304427621,0.271858407,0.340891073,0.451150442,0.34407041409369293,,96.19537836582006,8.447760184339131,-25.279802980192727,137.3423550967127,30.820618966128418
2014,"LAA",162,2468,6284,155,773,729,81,0.07829408,0.201464035,0.147027601,0.305484247,0.259023354,0.322147651,0.406050955,0.32069940132447344,,109.59040712787238,1.2993492176756263,67.26431732998876,16.02706203982234,30.819746927509826
2019,"NYY",162,2312,6245,306,943,904,55,0.09111289,0.230104083,0.222461042,0.306480764,0.26741895,0.338626884,0.489879992,0.34639191979415324,,116.7761415557058,-2.1202276749536395,131.2028026931057,-40.12891450431198,30.792826955097095
2011,"MIL",162,2292,6113,185,721,693,94,0.07868477,0.177163422,0.163943455,0.292919725,0.261061134,0.32498341,0.425004589,0.32671006805228386,,102.92378678790173,0.34631505655124784,20.610392139692934,82.93004672788084,30.745652778402675
2007,"DET",162,2269,6364,177,887,857,103,0.074481458,0.165619107,0.170748654,0.322686501,0.286955011,0.344598862,0.457703665,0.3470429411578372,,108.4816256974588,7.98199677048251,75.11000866918042,19.396736692637205,30.703360093580084
2011,"ARI",162,2230,6096,172,731,702,133,0.087106299,0.204888451,0.162885077,0.293825936,0.250322818,0.322361892,0.413207895,0.3215508621376915,,96.7134048726307,8.977718565613031,-14.810799886714673,116.90650502219796,30.537785147056958
1993,"ATL",162,2086,6234,169,767,712,125,0.089829964,0.151748476,0.145784225,0.286516853,0.261831368,0.331115078,0.407615593,0.3280338840219493,,94.47107434559727,6.417819963535294,-36.65986939306663,121.10727283358574,30.486568718968954
1992,"OAK",162,1801,6275,142,745,693,143,0.112669322,0.132430278,0.128643029,0.278783813,0.257842955,0.345856175,0.386485984,0.33383446570686737,,113.1214504749054,4.256141166202724,97.18786876177069,-11.928994464688003,30.466631070800346
2022,"HOU",162,2279,6054,214,737,715,83,0.087215064,0.194747274,0.176002958,0.277723016,0.247920133,0.319423745,0.423923091,0.3239584056825421,,113.02522509987489,-5.6697526150383055,83.02974156266632,14.821933171740966,30.378080181268263
2002,"STL",162,2366,6246,175,787,758,86,0.086775536,0.148414985,0.156584923,0.292003593,0.267938237,0.338147006,0.42452316,0.33052743649623756,,100.87182788046577,11.670717097760644,18.07481903049908,82.2068916670978,30.364027889407048
2021,"TBR",162,2389,6213,222,857,810,88,0.094157411,0.24818928,0.186308335,0.294397463,0.242600326,0.321192586,0.428908661,0.32241813426034743,,108.7515153559129,10.600694353459403,77.03784095654713,11.848069863393903,30.254889036476357
1996,"CLE",161,1705,6486,218,952,904,160,0.103453592,0.130126426,0.182186235,0.309452523,0.293082203,0.368722876,0.475268438,0.36667442243643916,,111.41496667787558,7.78987539029913,110.46117900180796,-35.01235143467784,30.224038337043254
1995,"BOS",144,1522,5716,175,791,754,99,0.097970608,0.161476557,0.174704823,0.310030395,0.27996798,0.356903544,0.454672803,0.3559438335034218,,107.24324864763416,-0.8404184414539486,53.22841574238749,59.77159171178937,30.195458436391082
2008,"CHC",161,2345,6384,184,855,811,87,0.09962406,0.185776942,0.165175375,0.320900774,0.27773801,0.354169963,0.442913385,0.3485482176265312,,103.52353613648272,6.113485744222999,33.1872219964176,60.38355749845505,29.758009143748723
2010,"MIL",162,2262,6304,182,750,710,81,0.086611675,0.192893401,0.161434177,0.303794485,0.262397431,0.334716017,0.423831608,0.33402199040785774,,104.32111460821916,0.5629839147441089,32.43088262441944,61.60972222778946,29.743189638313893
2007,"BOS",162,2278,6426,166,867,829,96,0.107220666,0.16215375,0.164609053,0.314543404,0.279298622,0.361788617,0.443907675,0.35169378338421003,,109.4390499366433,-5.000529954442754,70.67789792934735,11.792375344783068,29.738396873005843
1999,"NYM",163,2323,6454,181,853,814,150,0.111093895,0.154013015,0.155778895,0.308245338,0.278715003,0.362697543,0.434493898,0.3503226712886826,,104.9999257758787,2.4938212921406375,45.99628036631649,57.03346175898332,29.71951256958434
2017,"LAD",162,2464,6191,221,770,730,77,0.104829591,0.222904215,0.187684912,0.292847854,0.249075443,0.334469881,0.436760355,0.32963331570302634,,104.41492208266932,-1.086841418715835,33.75997395621354,51.38564208446894,29.686875193095013
2021,"TOR",162,2383,6070,262,846,816,81,0.081713344,0.200658978,0.200328707,0.295956338,0.265704894,0.330472103,0.466033601,0.34032781292948794,,112.48049805612571,0.9796386524103582,93.21786578929785,-5.5406075599603355,29.64248206897288
1991,"DET",162,1792,6359,209,817,778,109,0.109922943,0.186350055,0.169100415,0.277102692,0.247340904,0.332542319,0.416441319,0.3360562115086812,,106.29711967214607,3.034176744055003,50.280142837254274,31.871989257633686,29.634699394735264
2005,"ATL",162,2347,6186,184,769,733,92,0.086323957,0.1752344,0.170251549,0.297607879,0.264855997,0.332515136,0.435107546,0.3313841637553113,,99.86524996436638,-1.69979030394461,-3.066797809433396,96.69741625338793,29.593873835536414
2018,"OAK",162,2403,6255,227,813,778,35,0.087929656,0.220783373,0.186951066,0.293897882,0.252195734,0.325332053,0.4391468,0.32944876494137515,,111.91879528591772,-7.947938745375723,81.03680168004736,-8.056832620874047,29.477570018178728
2015,"SFG",162,2342,6153,136,696,663,93,0.074272712,0.188363399,0.139083558,0.313443231,0.267026055,0.326129666,0.406109613,0.318264531742079,,103.71527784787013,-0.3548722364939749,25.543587333598868,62.022311536595225,29.468964700097978
2008,"TBR",162,2299,6312,180,774,735,142,0.099176172,0.193916349,0.162064609,0.301503938,0.260422306,0.339907746,0.422486915,0.3350004080693715,,104.92875746779214,5.598985622404143,43.802510470050315,32.79808017099276,29.383861991022062
1993,"HOU",162,1993,6136,138,716,656,103,0.080997392,0.148468057,0.142020498,0.29605558,0.267020497,0.330026455,0.409040995,0.3267110447553243,,100.95390344287048,-3.081755488878116,4.009480458119732,72.41166230291128,29.35522630667341
2022,"ATL",162,2259,6082,243,789,753,87,0.077277211,0.246300559,0.190415683,0.302576235,0.253040479,0.317382009,0.443456162,0.33017858544618733,,111.83532295468123,0.5896910757292062,84.22177042999708,-14.02361065451987,29.338853450572262
2011,"CIN",162,2358,6329,183,735,697,97,0.084531521,0.197503555,0.151639345,0.297463853,0.256236635,0.32576,0.40787598,0.3217204188331168,,99.34278736470566,8.68736912170425,3.623900685124834,79.8473019450903,29.322115028427923
2017,"NYY",162,2294,6354,241,858,821,90,0.096946805,0.218130311,0.185019664,0.303753417,0.26153021,0.338546603,0.446549874,0.33551458404951634,,109.11516520558312,7.597362129978137,78.87997847661156,5.872481647180393,29.305837891333308
2008,"NYM",162,2405,6388,172,799,751,138,0.096900438,0.160300563,0.154477346,0.295806234,0.265965037,0.34040868,0.420442383,0.33207976251831045,,100.14499200037653,12.734789947513491,13.389444071560085,75.26390201970935,29.280642890507174
2005,"PHI",162,2273,6345,167,807,760,116,0.100709219,0.170685579,0.153915554,0.305901337,0.269577769,0.348400445,0.423493323,0.335247044855603,,98.49313092214928,9.234491704846732,-2.936611025796301,88.23190024902578,29.277250582941996
2002,"ANA",162,2307,6327,152,851,811,117,0.073020388,0.127232495,0.150228954,0.303239289,0.282317717,0.340713603,0.432546671,0.3359254662848345,,104.79294573507715,12.473766231210902,49.441253935025564,28.543205136433244,29.27534141564684
2011,"STL",162,2403,6242,162,762,726,57,0.086831143,0.156680551,0.151482285,0.304828519,0.273499638,0.340857421,0.424981923,0.33430863522215676,,112.33583919636278,-16.473010499728844,72.2569865212172,12.621024418622255,29.189231320343225
1992,"TOR",162,1645,6224,163,780,737,129,0.090134961,0.149903598,0.150650289,0.288161993,0.263367052,0.333333333,0.414017341,0.33686134343567814,,107.6046486019266,9.241090543102473,62.6053309118455,13.311795424669981,29.082682563600173
2015,"LAD",162,2379,6090,187,667,638,59,0.092446633,0.206568144,0.162674095,0.291939546,0.249953574,0.326101358,0.412627669,0.3217683914637673,,106.1768019472985,-15.298119564540684,28.15946325321042,57.33340233750641,29.042363212153298
2004,"ATL",162,2349,6339,178,803,767,86,0.092601356,0.182678655,0.16373429,0.309434843,0.26983842,0.343071519,0.43357271,0.33600864122786156,,99.88695262875149,14.124309172155336,13.01728420546447,71.49573993682861,29.03545512094209
2009,"LAA",162,2246,6305,173,883,841,148,0.086756542,0.167168913,0.156172181,0.32178997,0.285307719,0.350047908,0.4414799,0.3457621799521806,,108.49511742828236,8.649316761642694,75.4657480383201,-5.709491712972522,29.033690415518937
2021,"LAD",162,2459,6239,237,830,799,65,0.098252925,0.225677191,0.184756658,0.284265279,0.244260789,0.329788947,0.429017447,0.3267943585562254,,105.26669291293899,2.7348997349035926,43.99867274608184,36.00219595897943,29.010295920519617
2012,"SFG",162,2384,6200,103,718,675,118,0.077903225,0.176935483,0.127743792,0.315003394,0.268981648,0.327352797,0.39672544,0.31437926787313264,,101.29489617128039,12.96420850418508,22.390411914497317,65.41663715988398,28.957544823581564
1999,"BAL",162,1958,6409,203,851,804,107,0.095958807,0.138867217,0.168529359,0.297673407,0.27887174,0.353015075,0.447401099,0.3498318521220638,,106.58124668925424,0.7186885859555332,56.724877075189184,21.652754668146372,28.857119547472927
2000,"SEA",162,1985,6444,198,907,869,122,0.120266914,0.166511483,0.172093869,0.299276883,0.269419683,0.361071932,0.441513552,0.3516045210210098,,107.45991430932072,-0.5000286134891212,64.51307667899364,11.961991576943547,28.76773112254579
2024,"BAL",162,2412,6176,235,786,759,98,0.079177461,0.220045336,0.185557751,0.287705326,0.249865277,0.315328467,0.435423028,0.3243981082736719,,114.60847067647792,-0.2885099288687343,102.83546695590758,-30.27978172758594,28.75622621034598
2018,"NYY",162,2269,6271,267,851,821,63,0.099665125,0.226598628,0.202357208,0.284868759,0.249138712,0.329180642,0.45149592,0.33525513369494525,,111.8128603584207,2.0409545681905,90.19136090708491,-25.558604734018445,28.674498815756152
2013,"TBR",163,2423,6242,165,700,670,73,0.094360781,0.187600128,0.151137594,0.295043457,0.256590827,0.329044708,0.407728421,0.3237602938371809,,106.76055535898544,2.472296050284058,50.08026740659764,14.019312112010084,28.642908683478744
1993,"TOR",162,1603,6319,159,847,796,170,0.093052698,0.136255736,0.157375874,0.3028398,0.278903029,0.350071736,0.436278903,0.34717008159849483,,109.40837101548262,15.061100529273972,88.09872131522312,-3.716028966009617,28.56384149676269
1991,"CHW",162,1874,6360,139,758,722,134,0.095911949,0.140880503,0.128888095,0.288043478,0.261708973,0.336039477,0.390597068,0.3276057899218063,,104.12882331584576,-2.6418212102435064,28.361246325329553,44.23145864903927,28.563631304769377
1997,"BOS",162,1875,6430,185,851,810,68,0.079937791,0.162363919,0.171596609,0.32537443,0.291299083,0.352161023,0.462895692,0.35414555953488774,,108.86622627834694,-6.628938383451896,65.68950031791866,-0.7056090198457241,28.532178665837066
2019,"WSN",162,2327,6267,231,873,824,116,0.093186532,0.208712302,0.189586357,0.306102117,0.264876632,0.341694806,0.454462989,0.3356960747394599,,103.7852770740814,8.679018955837819,39.64864420972674,53.85223866102751,28.48709112928024
2012,"STL",162,2391,6326,159,765,732,91,0.084255453,0.188428706,0.149590893,0.316435185,0.271433653,0.337541953,0.421024546,0.3291826583612986,,106.3900949948611,-1.631299005355686,46.473786760106485,31.708157087676227,28.350601497001943
1998,"STL",163,2305,6413,223,810,781,133,0.105410884,0.183845314,0.182549616,0.288994082,0.258179867,0.34074074,0.440729483,0.3401041227066593,,103.89636319229136,8.66880181664601,39.79150398568258,47.70001803757623,28.327535528965484
1995,"CIN",144,2042,5575,161,747,694,190,0.09309417,0.169686098,0.169284112,0.302912116,0.270446665,0.341981132,0.439730777,0.34224511807753794,,104.41256941877833,6.994631078327075,37.044364469539886,63.25002617156133,28.29641788033272
2017,"CLE",162,2367,6234,212,818,780,88,0.096888033,0.18495348,0.186354563,0.295156287,0.262928688,0.338647342,0.449283251,0.3359310616760192,,104.93688251341061,8.672183975111693,46.429784045847235,31.65664652734995,28.24823227657069
2003,"SFG",161,2272,6204,180,755,713,53,0.095583494,0.157962604,0.161107038,0.290657439,0.263929618,0.338283289,0.425036656,0.32988306693270847,,99.64597733307859,-8.330643337219954,-11.708600303625493,94.76266527827829,28.21727181560506
2018,"MIL",163,2496,6210,218,754,711,124,0.086473429,0.234782608,0.172140022,0.302022011,0.252255503,0.322596309,0.424395525,0.32215914669426343,,99.94810876270067,3.110065649918397,2.625865296188728,80.46876510110451,28.128078302759633
2017,"MIN",162,2324,6261,206,815,781,95,0.094713304,0.214342756,0.173834803,0.305830039,0.259852438,0.334081796,0.433687241,0.3288697541614415,,103.3050539148667,8.386863905005157,33.731073955145,41.92714722827077,28.095246901820655
2006,"NYM",162,2279,6291,200,834,800,146,0.08694961,0.170243204,0.180820439,0.292801107,0.264303706,0.334406179,0.445124145,0.33365298130515725,,99.24161625875173,20.542983057093807,13.828861584372966,66.36998888850212,28.05384322294732
2001,"OAK",162,1830,6385,199,884,835,68,0.100234925,0.159906029,0.174950655,0.287851314,0.26359232,0.345440251,0.438542975,0.33782052714806143,,108.00837187090706,0.6430607590009458,64.46828108436496,0.42601172532886267,28.045427829055292
2009,"LAD",162,2352,6385,145,780,739,116,0.095066562,0.167267032,0.141452074,0.308840153,0.270207439,0.345861084,0.411659513,0.3315432166498316,,101.95932488521396,4.001491468399763,18.705440360298695,60.83640906587243,27.9884210453055
2004,"LAD",162,2357,6244,203,761,731,102,0.085842408,0.174887892,0.161494046,0.291219056,0.261638397,0.331659919,0.423132443,0.3272100417007241,,97.3537030898644,1.7478265222162008,-19.931221649830768,96.84909571148455,27.984232275226358
2002,"NYY",161,2135,6377,223,897,857,100,0.100360671,0.183628665,0.179789323,0.310028248,0.274950901,0.354422411,0.454740224,0.3516911858987551,,115.82279169754452,-0.9816456199041568,122.93232722059189,-60.386081859469414,27.899851558011537
2013,"DET",162,2274,6388,176,796,767,35,0.083124608,0.167971195,0.151002616,0.319655857,0.283347863,0.345972309,0.434350479,0.34117795941269496,,114.16511352048188,-18.98607903905213,83.72465039129828,-31.88627397082746,27.827485150938102
2012,"MIL",162,2415,6224,202,776,741,158,0.074871465,0.199228791,0.177073961,0.29879518,0.259492531,0.324983734,0.436566492,0.32940863577215407,,102.38315403433685,12.086278668604791,29.46760595281813,46.648385612876154,27.80909772990791
1995,"CLE",144,1527,5686,207,840,803,132,0.095321843,0.134716848,0.18814638,0.305630026,0.290572792,0.360516539,0.478719172,0.36553059024817586,,115.41023979135494,1.833234008983709,116.21546623851535,-24.120348893105984,27.80589735555048
1993,"BAL",162,1687,6310,157,786,744,73,0.103803486,0.147385103,0.146332607,0.293276747,0.266884531,0.346006389,0.413217138,0.33780549694159906,,103.95243290337454,-6.406718151178211,24.267416437647306,52.84322574734688,27.776099705928708
2007,"NYM",162,2335,6344,177,804,761,200,0.086538461,0.1546343,0.156824264,0.303218645,0.275289919,0.342483242,0.432114183,0.3363734189347658,,100.41678661844931,14.169513631612062,17.411918542695627,57.52482425933704,27.747579197267903
1993,"PHI",162,2195,6527,156,877,811,91,0.101884479,0.160717021,0.152506597,0.308761862,0.273526824,0.35107869,0.426033421,0.34375530312990216,,105.83412147175147,6.438128666952252,53.143410411700664,-7.448716573417187,27.689833936288714
1998,"TEX",162,1876,6401,201,940,894,82,0.092954225,0.163255741,0.172954866,0.320535714,0.288610719,0.357075471,0.461565585,0.35704735576984126,,107.86517170744885,-4.143974439095473,60.82411286856427,-0.4433958155568689,27.59519966869478
2023,"HOU",162,2282,6253,222,827,799,107,0.08795778,0.198464736,0.177833663,0.294160231,0.258846775,0.331192807,0.436680438,0.33164072907017034,,112.20109141613301,-9.251030929619446,82.03716261590701,-20.188095167279243,27.5864367473555
2005,"BOS",162,2344,6403,199,910,863,45,0.101983445,0.16304857,0.173835763,0.310391363,0.280661215,0.356706839,0.454496978,0.3519055384336542,,112.25003352285978,-2.8586155918892473,92.79031411803052,-33.93838747497648,27.58386955525152
2019,"BOS",162,2455,6475,245,901,857,68,0.091119691,0.213436293,0.196533795,0.312634344,0.26932409,0.339841933,0.465857885,0.33796254550442806,,105.95754298399422,-10.515135305002332,38.18103689254907,11.530115073546767,27.583655169636167
2010,"MIN",162,2290,6257,142,781,749,68,0.089339939,0.154546907,0.148347701,0.305629432,0.273168103,0.34073002,0.421515804,0.3346388028264239,,106.20737956390637,-15.798149693291634,29.54983213555947,18.260954348370433,27.554139564657987
2011,"TBR",162,2284,6152,172,707,674,155,0.092815344,0.193920676,0.158756438,0.280565026,0.243561442,0.321831561,0.40231788,0.31929624413754265,,103.47961396059156,10.39242918905802,35.13112312546038,22.645034626009874,27.515358076794428
1997,"SFG",162,2249,6296,172,784,746,121,0.101969504,0.177890724,0.156061988,0.292333019,0.257976298,0.337451861,0.414038286,0.32917578228108296,,99.12917013668856,3.5237621524138376,-3.9476968219199424,82.54720730148256,27.477269699068678
2004,"SFG",162,2405,6466,183,850,805,43,0.109031858,0.135168574,0.167508114,0.290088105,0.2704652,0.357232507,0.437973314,0.3395206511087729,,105.0437566615289,-5.981682984624058,35.68124077387885,28.396423054859042,27.462984057574978
1992,"DET",162,1671,6310,182,791,746,66,0.106973058,0.167194928,0.151223934,0.283768182,0.255847688,0.336684218,0.407071622,0.33674515844827674,,107.79616680890209,-5.705302859656513,49.81846337140139,7.987676605582237,27.44736033940537
1999,"HOU",162,2043,6403,168,823,784,166,0.113696704,0.177729189,0.153691887,0.305640783,0.266727438,0.354736675,0.420419325,0.3412117711412538,,100.9657822350187,-0.7015005460998509,7.529765418550076,71.81256819702685,27.404168241814435
1991,"MIN",162,1903,6218,140,776,733,107,0.084593116,0.120135091,0.139308856,0.300339126,0.28023758,0.34402852,0.419546436,0.34176725881942893,,107.05472000815583,-5.668327976032742,46.12236853926628,18.447578936815262,27.385530172329986
